order_date,customer_name,country,category,sub_category,sales,quantity,discount,profit,shipping_cost,year,revenue
12-09-2012,Elizabeth Moffitt,Italy,Technology,Copiers,637,2,0,261.18,78.18,2012,
12-09-2012,Jim Karlsson,China,Office Supplies,Supplies,250,13,0,104.91,74.48,2012,
12-09-2012,Ann Chong,El Salvador,Office Supplies,Storage,415,3,0,99.48,52.97,2012,
12-09-2012,Denise Leinenbach,Germany,Furniture,Bookcases,460,3,0.1,-20.502,37.57,2012,
12-09-2012,Denise Leinenbach,Germany,Office Supplies,Storage,620,5,0.1,20.655,36.96,2012,
12-09-2012,Ashley Jarboe,France,Office Supplies,Storage,69,3,0.1,12.159,36.59,2012,
12-09-2012,Harry Marie,Spain,Technology,Phones,497,4,0.1,-27.696,31.85,2012,
12-09-2012,John Lucas,South Korea,Furniture,Chairs,429,4,0.2,112.464,27.77,2012,
12-09-2012,Paul Gonzalez,United States,Technology,Copiers,480,2,0.2,59.998,27.09,2012,
12-09-2012,George Bell,China,Office Supplies,Appliances,230,3,0,16.02,16.35,2012,
12-09-2012,Laurel Beltran,Romania,Office Supplies,Art,114,2,0,1.08,13.82,2012,
12-09-2012,Maya Herman,Netherlands,Furniture,Furnishings,170,5,0.2,-4.32,13.03,2012,
12-09-2012,Tim Brockman,Mexico,Technology,Accessories,107,4,0,48.32,10.78,2012,
12-09-2012,Ben Wallace,Brazil,Office Supplies,Storage,109,3,0,42.6,9.79,2012,
12-09-2012,Ted Butterfield,India,Office Supplies,Art,80,3,0,34.38,9.62,2012,
12-09-2012,Michael Kennedy,Peru,Office Supplies,Envelopes,90,5,0.4,-10.56,8.98,2012,
12-09-2012,Vicky Freymann,Panama,Technology,Phones,67,1,0.4,10.008,8.82,2012,
12-09-2012,Frank Olsen,Brazil,Furniture,Chairs,85,1,0,41.02,8.03,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Storage,106,2,0,4.2392,7.93,2012,
12-09-2012,Barry Weirich,South Africa,Office Supplies,Storage,39,2,0,6.24,7.89,2012,
12-09-2012,Laurel Beltran,Romania,Technology,Machines,87,1,0,42.54,7.13,2012,
12-09-2012,Evan Minnotte,France,Office Supplies,Supplies,127,5,0,11.4,6.62,2012,
12-09-2012,Vicky Freymann,Panama,Office Supplies,Binders,49,9,0.4,-25.452,6.19,2012,
12-09-2012,Ann Chong,El Salvador,Office Supplies,Appliances,58,2,0,24.88,6.18,2012,
12-09-2012,Joel Jenkins,India,Office Supplies,Supplies,149,3,0,47.7,6.01,2012,
12-09-2012,Ann Chong,El Salvador,Office Supplies,Binders,35,1,0,16.46,5.64,2012,
12-09-2012,Elizabeth Moffitt,Italy,Office Supplies,Storage,59,2,0.4,-15.828,5.5,2012,
12-09-2012,Denise Leinenbach,Germany,Furniture,Chairs,78,2,0.1,29.574,5.45,2012,
12-09-2012,Tim Brockman,Mexico,Furniture,Furnishings,48,7,0.4,-26.46,4.14,2012,
12-09-2012,Cari Sayre,France,Office Supplies,Art,51,1,0,14.64,3.52,2012,
12-09-2012,Lindsay Shagiari,Turkey,Technology,Accessories,46,1,0.6,-47.544,2.9,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Paper,29,5,0,14.161,2.81,2012,
12-09-2012,Mike Kennedy,Iraq,Office Supplies,Fasteners,15,1,0,2.46,2.73,2012,
12-09-2012,Harry Marie,Spain,Office Supplies,Art,30,3,0,14.76,2.55,2012,
12-09-2012,Craig Carreira,United States,Technology,Accessories,22,2,0,8.5722,2.13,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Envelopes,27,1,0,12.7746,1.91,2012,
12-09-2012,Stuart Calhoun,Iran,Office Supplies,Binders,27,1,0,3.54,1.2,2012,
12-09-2012,Paul Gonzalez,United States,Office Supplies,Labels,13,4,0,6.048,0.94,2012,
12-09-2012,Ben Wallace,Brazil,Office Supplies,Paper,12,1,0,2.44,0.52,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Labels,21,2,0,9.936,0.52,2012,
12-09-2012,Lindsay Shagiari,Turkey,Office Supplies,Binders,3,1,0.6,-2.16,0.22,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Art,9,2,0,3.0558,0.14,2012,
12-09-2012,Tamara Manning,United States,Office Supplies,Fasteners,1,1,0,0.5828,0.11,2012,
13-09-2012,Dennis Kane,Mexico,Technology,Phones,"2,550",6,0,357,365.2,2012,
13-09-2012,Dennis Kane,Mexico,Technology,Accessories,"1,952",12,0,897.84,145.28,2012,
13-09-2012,Ken Dana,United States,Furniture,Chairs,718,3,0.2,71.772,139.52,2012,
13-09-2012,Zuschuss Carroll,United States,Furniture,Chairs,"1,516",7,0,394.212,132.78,2012,
13-09-2012,Neola Schneider,United Kingdom,Furniture,Furnishings,275,9,0.3,3.915,112.98,2012,
13-09-2012,Chuck Magee,Panama,Furniture,Chairs,536,10,0.4,-267.92,66.41,2012,
13-09-2012,Toby Ritter,Brazil,Technology,Copiers,"1,012",4,0.002,58.772,61.01,2012,
13-09-2012,Jas O'Carroll,El Salvador,Technology,Accessories,651,4,0,299.28,60.29,2012,
13-09-2012,Ken Dana,United States,Office Supplies,Paper,210,2,0,100.656,59.71,2012,
13-09-2012,Ken Dana,United States,Furniture,Furnishings,132,7,0,55.3896,36.8,2012,
13-09-2012,Philip Fox,France,Technology,Accessories,317,4,0,41.16,34.42,2012,
13-09-2012,Ken Dana,United States,Furniture,Furnishings,207,5,0,24.882,27.38,2012,
13-09-2012,Phillina Ober,Turkey,Office Supplies,Storage,131,6,0.6,-180.396,23.72,2012,
13-09-2012,Neil Französisch,Philippines,Technology,Phones,396,3,0.25,-21.195,17.7,2012,
13-09-2012,Ken Dana,United States,Furniture,Furnishings,45,3,0,12.0609,16.95,2012,
13-09-2012,Steven Ward,China,Office Supplies,Supplies,108,4,0,46.44,16.66,2012,
13-09-2012,Adam Hart,Belgium,Furniture,Chairs,446,5,0,0,15.7,2012,
13-09-2012,Steven Ward,China,Office Supplies,Envelopes,124,3,0,59.31,15.14,2012,
13-09-2012,Arthur Gainer,United States,Furniture,Chairs,170,4,0.3,-12.148,14.82,2012,
13-09-2012,Anna Andreadi,Nigeria,Technology,Phones,191,1,0.7,-376.065,14.79,2012,
13-09-2012,Zuschuss Carroll,United States,Technology,Accessories,200,4,0,15.9968,13.62,2012,
13-09-2012,Katrina Bavinger,Brazil,Office Supplies,Storage,82,2,0,16.44,13.4,2012,
13-09-2012,Kelly Williams,Turkey,Technology,Copiers,128,1,0.6,-44.766,12.38,2012,
13-09-2012,Eleni McCrary,Mexico,Technology,Phones,221,5,0,48.7,11.84,2012,
13-09-2012,Jonathan Howell,United States,Furniture,Furnishings,130,3,0,12.993,9.48,2012,
13-09-2012,Harry Greene,Australia,Office Supplies,Binders,55,2,0.1,18.18,7.87,2012,
13-09-2012,Ken Dana,United States,Office Supplies,Binders,25,3,0.2,7.8225,7.8,2012,
13-09-2012,Philip Fox,France,Office Supplies,Paper,24,1,0,1.17,7.26,2012,
13-09-2012,Neil Französisch,Philippines,Office Supplies,Appliances,111,3,0.15,12.9555,6.9,2012,
13-09-2012,Chuck Magee,Panama,Office Supplies,Binders,47,7,0.4,7.7,6.08,2012,
13-09-2012,Phillina Ober,Turkey,Office Supplies,Paper,71,6,0.6,-42.984,5.99,2012,
13-09-2012,Jennifer Jackson,Kazakhstan,Office Supplies,Binders,35,4,0.7,-28.8,5.79,2012,
13-09-2012,Ben Ferrer,Italy,Office Supplies,Supplies,41,3,0,6.57,4.57,2012,
13-09-2012,Phillina Ober,Turkey,Furniture,Chairs,52,1,0.6,-61.92,4.32,2012,
13-09-2012,Phillina Ober,Turkey,Office Supplies,Art,42,2,0.6,-43.164,4.2,2012,
13-09-2012,Chuck Magee,Panama,Office Supplies,Paper,35,5,0.4,-4.1,4.05,2012,
13-09-2012,Jonathan Howell,United States,Office Supplies,Paper,70,7,0,31.4685,3.34,2012,
13-09-2012,Dan Reichenbach,France,Office Supplies,Art,68,3,0.5,-64.17,3.18,2012,
13-09-2012,Anna Andreadi,Nigeria,Office Supplies,Art,18,2,0.7,-41.37,2.51,2012,
13-09-2012,Anna Andreadi,Nigeria,Office Supplies,Supplies,42,4,0.7,-97.02,2.25,2012,
13-09-2012,Allen Goldenen,Cuba,Office Supplies,Envelopes,34,1,0,14.8,1.74,2012,
13-09-2012,Adam Hart,Belgium,Office Supplies,Labels,21,2,0,4.26,1.7,2012,
13-09-2012,Katrina Bavinger,Brazil,Office Supplies,Supplies,33,3,0,3.96,1.69,2012,
13-09-2012,Kelly Williams,Turkey,Office Supplies,Art,11,2,0.6,-16.524,1.38,2012,
13-09-2012,Katrina Bavinger,Brazil,Office Supplies,Binders,13,3,0,0.72,1.17,2012,
13-09-2012,Kelly Williams,Turkey,Office Supplies,Art,20,2,0.6,-13.716,0.94,2012,
13-09-2012,Anne McFarland,United States,Office Supplies,Binders,13,4,0.7,-10.0372,0.72,2012,
13-09-2012,Arthur Gainer,United States,Office Supplies,Envelopes,8,1,0.2,2.934,0.46,2012,
13-09-2012,Harry Greene,United States,Office Supplies,Binders,2,1,0.7,-2.01,0.1,2012,
13-09-2012,Dennis Kane,Mexico,Office Supplies,Labels,16,5,0,7.7,0.08,2012,
14-09-2012,Craig Yedwab,Mexico,Technology,Copiers,"2,366",10,0.002,18.8592,372.32,2012,
14-09-2012,Julie Creighton,Australia,Furniture,Tables,954,3,0.3,-81.81,227.19,2012,
14-09-2012,Lynn Smith,Mexico,Office Supplies,Appliances,"2,278",6,0,751.8,138.71,2012,
14-09-2012,Lynn Smith,Brazil,Office Supplies,Appliances,911,6,0.6,-615.192,113.26,2012,
14-09-2012,Craig Carroll,United States,Office Supplies,Storage,991,6,0,257.712,103.01,2012,
14-09-2012,Gary Hansen,Morocco,Office Supplies,Storage,831,4,0,365.64,99.6,2012,
14-09-2012,Alex Russell,India,Technology,Machines,628,2,0,276.48,81.27,2012,
14-09-2012,Christina Anderson,United States,Furniture,Tables,913,5,0,118.6575,79.29,2012,
14-09-2012,Ken Black,Germany,Furniture,Chairs,429,10,0.1,57.06,61.44,2012,
14-09-2012,Charles Crestani,Australia,Office Supplies,Storage,516,4,0,108.24,60.02,2012,
14-09-2012,Craig Carroll,United States,Technology,Copiers,880,2,0.2,329.994,36.27,2012,
14-09-2012,Lori Olson,Lithuania,Technology,Copiers,382,4,0.7,-597.924,35.47,2012,
14-09-2012,Charles Crestani,Australia,Technology,Accessories,229,4,0,9.12,28.18,2012,
14-09-2012,Corey Roper,Mexico,Furniture,Tables,337,2,0.2,-33.68,25.8,2012,
14-09-2012,Liz Thompson,Brazil,Office Supplies,Envelopes,195,6,0,64.2,25.09,2012,
14-09-2012,Naresj Patel,Turkey,Office Supplies,Storage,163,2,0.6,-117.924,24.14,2012,
14-09-2012,Christopher Martinez,United States,Office Supplies,Storage,269,3,0,5.3898,21.52,2012,
14-09-2012,Keith Herrera,Italy,Office Supplies,Art,248,5,0,81.6,18.87,2012,
14-09-2012,Charles Crestani,Australia,Technology,Phones,164,2,0,52.32,17,2012,
14-09-2012,Keith Herrera,Italy,Office Supplies,Binders,182,6,0,83.52,16.86,2012,
14-09-2012,Gary McGarr,Argentina,Furniture,Bookcases,156,1,0.4,-0.004,12.5,2012,
14-09-2012,Bobby Trafton,Indonesia,Furniture,Furnishings,87,7,0.27,-1.239,12.43,2012,
14-09-2012,Stefania Perrino,United States,Furniture,Tables,170,3,0.2,-8.5068,10.01,2012,
14-09-2012,Rob Dowd,Nicaragua,Technology,Phones,252,3,0,10.08,9.33,2012,
14-09-2012,Lori Olson,Lithuania,Office Supplies,Appliances,93,1,0.7,-64.983,8.13,2012,
14-09-2012,Phillina Ober,Japan,Office Supplies,Storage,119,4,0,7.08,7.53,2012,
14-09-2012,Charles Crestani,Australia,Office Supplies,Supplies,74,2,0,16.32,7.09,2012,
14-09-2012,Randy Ferguson,Russia,Office Supplies,Art,58,4,0,12.72,5.35,2012,
14-09-2012,Craig Yedwab,Mexico,Office Supplies,Binders,38,2,0,11.52,5.27,2012,
14-09-2012,Charles Crestani,Australia,Office Supplies,Envelopes,86,4,0,23.04,5.05,2012,
14-09-2012,Liz Thompson,Brazil,Office Supplies,Fasteners,35,5,0,15.9,4.18,2012,
14-09-2012,Keith Herrera,Italy,Technology,Phones,88,2,0.4,-40.968,3.32,2012,
14-09-2012,Brad Eason,United States,Office Supplies,Binders,26,5,0,12.691,2.57,2012,
14-09-2012,Gary McGarr,Argentina,Office Supplies,Supplies,32,3,0.4,-2.208,1.78,2012,
14-09-2012,Roger Barcio,Nigeria,Technology,Phones,52,1,0.7,-71.142,1.32,2012,
14-09-2012,Craig Carroll,United States,Office Supplies,Binders,13,9,0.2,4.536,0.59,2012,
15-09-2012,Paul Knutson,Mexico,Technology,Copiers,752,3,0.002,126.59256,193.76,2012,
15-09-2012,Larry Tron,El Salvador,Furniture,Chairs,627,2,0,162.88,126.39,2012,
15-09-2012,Justin MacKendrick,Nicaragua,Technology,Copiers,"1,064",5,0.002,-2.1322,83.06,2012,
15-09-2012,Paul Knutson,Mexico,Furniture,Tables,486,3,0.2,36.384,71.53,2012,
15-09-2012,Dorothy Wardle,India,Furniture,Bookcases,717,5,0,250.8,59.87,2012,
15-09-2012,Natalie Webber,United States,Furniture,Chairs,"1,057",7,0,306.4894,56.9,2012,
15-09-2012,Natalie Webber,United States,Furniture,Tables,802,2,0,200.49,53.81,2012,
15-09-2012,Paul Knutson,Mexico,Furniture,Chairs,360,5,0.2,98.86,47.73,2012,
15-09-2012,Dorothy Wardle,India,Technology,Accessories,225,2,0,110.34,41.68,2012,
15-09-2012,Karen Daniels,Brazil,Furniture,Chairs,392,7,0,74.34,34.04,2012,
15-09-2012,Tony Sayre,China,Technology,Copiers,385,2,0,57.72,33.13,2012,
15-09-2012,Alejandro Ballentine,Ghana,Technology,Copiers,379,1,0,185.52,30.58,2012,
15-09-2012,Tamara Manning,India,Office Supplies,Envelopes,77,2,0,36.72,26.61,2012,
15-09-2012,Michael Moore,Honduras,Office Supplies,Envelopes,47,5,0.4,-16.5,16.99,2012,
15-09-2012,Larry Tron,El Salvador,Furniture,Bookcases,99,1,0,22.76,15.46,2012,
15-09-2012,Cyra Reiten,France,Technology,Accessories,291,4,0,122.28,14.93,2012,
15-09-2012,Karen Daniels,Brazil,Office Supplies,Storage,94,3,0,18.78,13.3,2012,
15-09-2012,Brendan Murry,United States,Office Supplies,Binders,80,3,0.2,29.952,10.38,2012,
15-09-2012,Tony Sayre,China,Furniture,Furnishings,111,5,0,18.9,10.03,2012,
15-09-2012,Patrick Bzostek,Mexico,Office Supplies,Art,135,4,0,64.88,9.68,2012,
15-09-2012,Tony Sayre,Dominican Republic,Office Supplies,Labels,27,5,0.2,-4.84,9.57,2012,
15-09-2012,Alice McCarthy,South Africa,Office Supplies,Storage,96,2,0,31.68,9.1,2012,
15-09-2012,Hunter Glantz,Nicaragua,Office Supplies,Supplies,51,2,0,18.92,8.99,2012,
15-09-2012,Dorothy Wardle,India,Office Supplies,Paper,62,2,0,3.12,8.9,2012,
15-09-2012,Tony Sayre,China,Office Supplies,Binders,69,8,0,8.16,8.21,2012,
15-09-2012,Greg Hansen,Singapore,Technology,Accessories,111,2,0,12.12,8.18,2012,
15-09-2012,Nat Gilpin,United States,Furniture,Furnishings,56,1,0.2,-2.0988,8.08,2012,
15-09-2012,Ann Chong,United States,Office Supplies,Storage,147,2,0.2,-29.4368,7.6,2012,
15-09-2012,Tony Sayre,China,Office Supplies,Art,55,1,0,26.16,6.64,2012,
15-09-2012,Michael Chen,Indonesia,Office Supplies,Supplies,49,2,0.47,-39.9654,5.68,2012,
15-09-2012,Tamara Manning,India,Office Supplies,Fasteners,42,3,0,7.02,5.63,2012,
15-09-2012,Karen Daniels,Brazil,Office Supplies,Paper,36,3,0,2.46,5.06,2012,
15-09-2012,Nat Gilpin,United States,Office Supplies,Paper,16,3,0.2,5.4432,4.99,2012,
15-09-2012,Paul Knutson,Mexico,Office Supplies,Labels,26,4,0,9.76,4.81,2012,
15-09-2012,Brendan Murry,United States,Furniture,Bookcases,46,1,0.2,1.1596,4.55,2012,
15-09-2012,Alice McCarthy,South Africa,Office Supplies,Binders,112,4,0,36.84,4.53,2012,
15-09-2012,Tony Sayre,China,Office Supplies,Fasteners,40,2,0,9.84,4.43,2012,
15-09-2012,Nat Gilpin,United States,Office Supplies,Storage,25,2,0.2,2.1588,4.39,2012,
15-09-2012,Carol Triggs,United States,Office Supplies,Art,24,8,0,8.2688,3.73,2012,
15-09-2012,Karen Daniels,Brazil,Office Supplies,Labels,43,7,0,5.04,3.73,2012,
15-09-2012,Herbert Flentye,Argentina,Office Supplies,Paper,31,4,0.4,-6.272,3.47,2012,
15-09-2012,Karen Daniels,Brazil,Office Supplies,Storage,32,2,0,0.6,3.36,2012,
15-09-2012,Alice McCarthy,South Africa,Office Supplies,Envelopes,39,2,0,4.2,3.34,2012,
15-09-2012,Natalie Webber,United States,Technology,Phones,60,3,0,0,3.29,2012,
15-09-2012,Neil Ducich,Canada,Office Supplies,Supplies,41,1,0,11.16,2.85,2012,
15-09-2012,Paul Knutson,Mexico,Office Supplies,Labels,14,2,0,1.92,2.18,2012,
15-09-2012,Nat Gilpin,United States,Furniture,Furnishings,16,4,0.2,2.5532,1.92,2012,
15-09-2012,Patrick Bzostek,Mexico,Office Supplies,Binders,35,9,0,7.02,1.91,2012,
15-09-2012,Herbert Flentye,Argentina,Office Supplies,Envelopes,12,4,0.4,-6.448,1.75,2012,
15-09-2012,Hunter Glantz,Nicaragua,Office Supplies,Labels,29,4,0,0.56,1.08,2012,
15-09-2012,Brendan Murry,United States,Office Supplies,Paper,13,2,0,6.2208,0.9,2012,
15-09-2012,Alice McCarthy,South Africa,Office Supplies,Binders,11,1,0,2.64,0.54,2012,
15-09-2012,Carol Triggs,United States,Office Supplies,Storage,191,2,0,11.4516,0.49,2012,
15-09-2012,Ann Chong,United States,Office Supplies,Binders,4,4,0.7,-2.8608,0.18,2012,
16-09-2012,Adrian Barton,Ukraine,Technology,Copiers,487,2,0,82.8,56.22,2012,
16-09-2012,Steve Chapman,Indonesia,Furniture,Bookcases,276,2,0.07,32.649,53.74,2012,
16-09-2012,John Grady,Italy,Technology,Accessories,176,6,0,79.02,19.95,2012,
16-09-2012,Adrian Barton,Ukraine,Technology,Machines,256,1,0,56.34,17.48,2012,
16-09-2012,John Grady,Italy,Office Supplies,Binders,36,4,0,6.36,3.68,2012,
16-09-2012,Bradley Drucker,United States,Office Supplies,Envelopes,31,4,0,14.6264,1.79,2012,
17-09-2012,Tracy Blumstein,United States,Furniture,Bookcases,"3,083",7,0.5,-1665.0522,242.6,2012,
17-09-2012,Craig Carreira,Italy,Technology,Machines,804,5,0.4,-495.63,223.78,2012,
17-09-2012,Peter Fuller,United States,Furniture,Bookcases,"2,004",5,0.2,-25.049,122.58,2012,
17-09-2012,Lisa Hazard,France,Office Supplies,Appliances,900,2,0.1,-10.026,104.17,2012,
17-09-2012,Paul Stevenson,France,Technology,Phones,426,3,0.15,-0.0405,98.8,2012,
17-09-2012,Pamela Coakley,China,Technology,Copiers,884,6,0,114.84,78.75,2012,
17-09-2012,Lindsay Shagiari,United States,Furniture,Tables,344,2,0.4,-103.266,28.49,2012,
17-09-2012,Peter Fuller,United States,Furniture,Chairs,200,2,0.1,8.8784,25.95,2012,
17-09-2012,Paul Stevenson,France,Office Supplies,Paper,225,5,0,67.35,22.68,2012,
17-09-2012,Tony Molinari,Germany,Technology,Machines,554,5,0,105.15,20.45,2012,
17-09-2012,Jasper Cacioppo,Germany,Office Supplies,Envelopes,128,6,0,0,19.48,2012,
17-09-2012,Jim Karlsson,Argentina,Office Supplies,Envelopes,47,5,0.4,-16.5,16.9,2012,
17-09-2012,Peter Fuller,United States,Technology,Accessories,660,2,0,217.767,14.13,2012,
17-09-2012,Tony Molinari,Germany,Technology,Phones,228,3,0,47.88,13.62,2012,
17-09-2012,Peter Fuller,United States,Furniture,Bookcases,"4,229",6,0.2,158.5764,12.26,2012,
17-09-2012,Sonia Cooley,Mexico,Office Supplies,Paper,59,3,0,8.28,10.14,2012,
17-09-2012,Peter Fuller,United States,Office Supplies,Paper,111,2,0,53.2608,8.9,2012,
17-09-2012,Peter Fuller,United States,Technology,Phones,210,3,0,58.7916,8.74,2012,
17-09-2012,Thomas Boland,Indonesia,Office Supplies,Binders,75,3,0.17,-1.8612,8.68,2012,
17-09-2012,Tracy Blumstein,United States,Furniture,Furnishings,124,3,0.2,15.525,8.63,2012,
17-09-2012,Tony Molinari,Germany,Office Supplies,Binders,113,4,0,0,7.61,2012,
17-09-2012,Tracy Blumstein,United States,Office Supplies,Art,86,6,0.2,9.7092,7.53,2012,
17-09-2012,Tony Molinari,Germany,Technology,Accessories,129,3,0,46.44,7.35,2012,
17-09-2012,Peter Fuller,United States,Office Supplies,Labels,88,7,0,41.2237,7.19,2012,
17-09-2012,Denny Blanton,United States,Technology,Accessories,87,3,0.2,10.896,7.05,2012,
17-09-2012,Meg O'Connel,United States,Office Supplies,Paper,32,5,0,15.552,7.02,2012,
17-09-2012,Rob Haberlin,Honduras,Furniture,Chairs,106,3,0.4,12.312,6.82,2012,
17-09-2012,Peter Fuller,United States,Office Supplies,Storage,95,4,0,27.434,6.37,2012,
17-09-2012,Craig Carreira,Italy,Office Supplies,Art,34,3,0,2.97,5.74,2012,
17-09-2012,Mark Packer,Mexico,Office Supplies,Fasteners,20,2,0,9.72,5.44,2012,
17-09-2012,Cari Sayre,United States,Office Supplies,Binders,25,3,0.2,7.8225,5.32,2012,
17-09-2012,Frank Atkinson,Egypt,Office Supplies,Storage,45,4,0,3.6,4.95,2012,
17-09-2012,Daniel Lacy,Turkey,Office Supplies,Storage,43,2,0.6,-51.636,3.69,2012,
17-09-2012,Peter Fuller,United States,Technology,Phones,68,4,0,1.356,3.64,2012,
17-09-2012,Paul Stevenson,France,Office Supplies,Binders,30,2,0,2.64,3.6,2012,
17-09-2012,Tony Molinari,Germany,Office Supplies,Storage,52,1,0.1,-1.749,3.56,2012,
17-09-2012,Sylvia Foulston,United States,Furniture,Furnishings,22,2,0.6,-10.4196,3.44,2012,
17-09-2012,Tony Molinari,Germany,Office Supplies,Labels,52,5,0,15.9,3.04,2012,
17-09-2012,Daniel Lacy,Turkey,Furniture,Bookcases,50,1,0.6,-64.716,2.9,2012,
17-09-2012,Maya Herman,Morocco,Office Supplies,Envelopes,25,1,0,10.77,2.62,2012,
17-09-2012,Tony Molinari,Germany,Office Supplies,Art,163,6,0,81.18,2.4,2012,
17-09-2012,Craig Carreira,Italy,Office Supplies,Binders,12,2,0,0.48,2.24,2012,
17-09-2012,Sonia Cooley,Mexico,Office Supplies,Art,32,3,0,11.64,2.12,2012,
17-09-2012,Jason Gross,Colombia,Office Supplies,Binders,16,2,0,3.44,1.85,2012,
17-09-2012,Tracy Blumstein,United States,Office Supplies,Art,16,2,0.2,3.546,1.56,2012,
17-09-2012,Eugene Hildebrand,Somalia,Office Supplies,Labels,8,1,0,1.14,1.17,2012,
17-09-2012,Peter Fuller,United States,Office Supplies,Storage,15,5,0,1.043,0.97,2012,
17-09-2012,Tracy Blumstein,United States,Office Supplies,Binders,10,2,0.7,-7.0532,0.75,2012,
17-09-2012,Sylvia Foulston,United States,Office Supplies,Binders,7,3,0.8,-10.2114,0.69,2012,
17-09-2012,Tracy Blumstein,United States,Office Supplies,Binders,7,6,0.7,-5.715,0.67,2012,
17-09-2012,Filia McAdams,Australia,Office Supplies,Binders,9,2,0.4,-3.228,0.51,2012,
17-09-2012,Jason Gross,Colombia,Office Supplies,Fasteners,10,2,0,4.8,0.48,2012,
17-09-2012,Darren Powers,Turkey,Office Supplies,Envelopes,3,1,0.6,-4.326,0.37,2012,
17-09-2012,Paul Stevenson,France,Office Supplies,Storage,62,3,0.1,1.368,0.3,2012,
17-09-2012,Tracy Blumstein,United States,Office Supplies,Envelopes,3,2,0.2,1.1016,0.29,2012,
18-09-2012,Anne McFarland,Indonesia,Office Supplies,Appliances,"2,488",6,0.17,-269.7912,562.14,2012,
18-09-2012,Monica Federle,Cuba,Technology,Copiers,"1,265",5,0.002,73.465,137.4,2012,
18-09-2012,Muhammed Yedwab,Germany,Furniture,Tables,"1,676",6,0.35,206.199,111.45,2012,
18-09-2012,Eugene Barchas,Mali,Technology,Phones,"1,286",2,0,89.94,101.14,2012,
18-09-2012,Justin Ritter,United States,Technology,Accessories,717,9,0.2,152.388,91.69,2012,
18-09-2012,Ken Heidel,United States,Technology,Phones,"1,260",7,0,327.5818,89.06,2012,
18-09-2012,Corinna Mitchell,Indonesia,Furniture,Chairs,348,7,0.27,47.5377,82.3,2012,
18-09-2012,Ken Heidel,United States,Technology,Phones,500,1,0,129.9974,75.9,2012,
18-09-2012,Muhammed Yedwab,Germany,Technology,Copiers,"1,141",3,0,239.49,72.86,2012,
18-09-2012,Ken Heidel,United States,Office Supplies,Storage,637,7,0,0,58.06,2012,
18-09-2012,Liz Carlisle,Algeria,Furniture,Bookcases,599,4,0,179.76,43.54,2012,
18-09-2012,Maureen Fritzler,United Kingdom,Office Supplies,Storage,412,3,0,164.7,41.6,2012,
